user_id,rating,book_id
9.78014E+12,358668,142000655
9.78014E+12,92582,014200068X
9.78014E+12,52914,142000701
9.78014E+12,46854,142001619
9.78014E+12,93927,142001805
9.78014E+12,4722,142002003
9.78014E+12,4646,142002267
9.78014E+12,9635,142002801
9.78014E+12,7634,142002836
9.78014E+12,2525,142002887
9.78014E+12,7735,142003263
9.78014E+12,4801,142003298
9.78014E+12,17851,142003344
9.78014E+12,5977,142003441
9.78014E+12,108,142003565
9.78014E+12,325,142003719
9.78014E+12,10071,142003808
9.78014E+12,1081,142004103
9.78014E+12,166,142004200
9.78014E+12,3669,142004456
9.78014E+12,3785,142180041
9.78014E+12,489,142180092
9.78014E+12,22,142300845
9.78014E+12,564,142301442
9.78014E+12,3953,142302279
9.78014E+12,504,142302333
9.78014E+12,13348,142302457
9.78014E+12,10527,142402486
9.78014E+12,140107,142402494
9.78014E+12,57,142402931
9.78014E+12,340,142403016
9.78014E+12,3374,142403202
9.78014E+12,12,142404209
9.78014E+12,312,142405744
9.78014E+12,4700,142406198
9.78014E+12,3897,142407224
9.78014E+12,18422,142407577
9.78014E+12,452,142407925
9.78014E+12,10,142408751
9.78014E+12,232387,142437018
9.78014E+12,267,142437115
9.78014E+12,1328143,142437204
9.78014E+12,3194,142437255
9.78014E+12,755,014243728X
9.78014E+12,24309,142437301
9.78014E+12,269,142437549
9.78014E+12,228,142437557
9.78014E+12,873,142437638
9.78014E+12,571,014243776X
9.78014E+12,56,142437786
9.78014E+12,19310,142437883
9.78014E+12,2967,142437891
9.78014E+12,1930,142437913
9.78014E+12,2031,142500372
9.78014E+12,7648,142501182
9.78014E+12,25484,142501522
9.78014E+12,1261,143030906
9.78014E+12,3657,143034367
9.78014E+12,3174,014303460X
9.78014E+12,82247,143034758
9.78014E+12,306069,143034901
9.78014E+12,2221,143035169
9.78014E+12,50776,143035746
9.78014E+12,1408,143035835
9.78014E+12,564,143036068
9.78014E+12,681,143036084
9.78014E+12,202,143036246
9.78014E+12,5874,143036351
9.78014E+12,480,143036386
9.78014E+12,396,143036394
9.78014E+12,49219,143036556
9.78014E+12,47704,143036661
9.78014E+12,66723,143036696
9.78014E+12,733,143036831
9.78014E+12,12412,143036939
9.78014E+12,4406,143036971
9.78014E+12,519878,143037145
9.78014E+12,26532,143037234
9.78014E+12,4122,143037390
9.78014E+12,1165,143037439
9.78014E+12,2445,014303748X
9.78014E+12,27463,143037498
9.78014E+12,13333,143037579
9.78014E+12,77515,143037617
9.78014E+12,2611,143037676
9.78014E+12,1164,143037684
9.78014E+12,6467,143037838
9.78014E+12,550264,143038095
9.78014E+12,64285,143038109
9.78014E+12,375,143038311
9.78014E+12,1309623,143038419
9.78014E+12,4317,143038826
9.78014E+12,35497,143039024
9.78014E+12,1106,143039105
9.78014E+12,3479,143039148
9.78014E+12,3039,143039318
9.78014E+12,6775,143039431
9.78014E+12,148,143039490
9.78014E+12,417,143039504
9.78014E+12,14372,143039571
9.78014E+12,1993,143039601
9.78014E+12,13066,143039652
9.78014E+12,1558,143039857
9.78014E+12,557,143039865
9.78014E+12,4809,143039938
9.78014E+12,28034,143039946
9.78014E+12,154,143104829
9.78014E+12,1550,014310490X
9.78015E+12,167000,151009988
9.78015E+12,140015,151010269
9.78015E+12,19,151461546
9.78015E+12,1025,152000178
9.78015E+12,23328,152018484
9.78015E+12,2216,152045732
9.78015E+12,3540,152046992
9.78015E+12,360,152049673
9.78015E+12,3478,152050868
9.78015E+12,6442,152051244
9.78015E+12,29372,152052607
9.78015E+12,2185,152054472
9.78015E+12,3353,152056785
9.78015E+12,298,152057080
9.78015E+12,758,152057641
9.78015E+12,1860,152057668
9.78015E+12,10,152758518
9.78016E+12,685,156001268
9.78016E+12,5128,156001454
9.78016E+12,1275,156002086
9.78016E+12,577,156003651
9.78016E+12,45975,156004801
9.78016E+12,5950,156005204
9.78016E+12,324,156006243
9.78016E+12,12262,156007479
9.78016E+12,106162,156007754
9.78016E+12,10634,156010593
9.78016E+12,2454,156011468
9.78016E+12,1384,156011654
9.78016E+12,3138,156013037
9.78016E+12,2366,156026988
9.78016E+12,7512,156027593
9.78016E+12,14,156027658
9.78016E+12,1090,015602778X
9.78016E+12,3219,156027917
9.78016E+12,236,156028069
9.78016E+12,7390,156028794
9.78016E+12,7863,156028972
9.78016E+12,28386,156029022
9.78016E+12,15490,156029065
9.78016E+12,398,156029324
9.78016E+12,449,156030160
9.78016E+12,994,156030276
9.78016E+12,332849,156030306
9.78016E+12,828,156030411
9.78016E+12,488,156030470
9.78016E+12,1026,156030489
9.78016E+12,1458,156030934
9.78016E+12,2270,156031639
9.78016E+12,4021,156032112
9.78016E+12,623,156032295
9.78016E+12,1669,156032392
9.78016E+12,211,156032597
9.78016E+12,44658,015603297X
9.78016E+12,4202,015611870X
9.78016E+12,443,156119072
9.78016E+12,7003,156189216
9.78016E+12,684,156212501
9.78016E+12,1373,156260271
9.78016E+12,307,156260328
9.78016E+12,315,156260352
9.78016E+12,1262,156260360
9.78016E+12,374,156260379
9.78016E+12,477,156260387
9.78016E+12,213,156260395
9.78016E+12,220,156260409
9.78016E+12,3874,156260557
9.78016E+12,143,156272504
9.78016E+12,133,156286513
9.78016E+12,2125,156306301
9.78016E+12,7535,015640057X
9.78016E+12,27619,156421178
9.78016E+12,279,156443007
9.78016E+12,2681,156443791
9.78016E+12,39058,156453800
9.78016E+12,95,156508877
9.78016E+12,5381,156572044
9.78016E+12,1661,156619180
9.78016E+12,7971,156628708
9.78016E+12,1040,156631407
9.78016E+12,6500,156632772
9.78016E+12,4585,156659751
9.78016E+12,1602,015670160X
9.78016E+12,265,156701766
9.78016E+12,32180,156717204
9.78016E+12,4009,156907399
9.78016E+12,1982,156913216
9.78016E+12,887,156932504
9.78016E+12,163,156935902
9.78016E+12,240,156948702
9.78016E+12,432,156949520
9.78016E+12,19210,156949601
9.78016E+12,231,160729947
9.78019E+12,417,192752537
9.78019E+12,2560,192752790
9.78019E+12,38,192781537
9.78019E+12,565,192801732
9.78019E+12,1048,019280197X
9.78019E+12,725,192802372
9.78019E+12,2369,192802380
9.78019E+12,421344,192802631
9.78019E+12,1471,019280264X
9.78019E+12,27,192802771
9.78019E+12,178,192803468
9.78019E+12,275,019280409X
9.78019E+12,253,192805347
9.78019E+12,141,192806947
9.78019E+12,3336,192807269
9.78019E+12,1079,192807293
9.78019E+12,4755,192822756
9.78019E+12,763,192822896
9.78019E+12,265,192824252
9.78019E+12,303,192824546
9.78019E+12,339,192831879
9.78019E+12,777,192832433
9.78019E+12,146,192832603
9.78019E+12,2211,192832972
9.78019E+12,25,192833006
9.78019E+12,170,192833073
9.78019E+12,523790,192833596
9.78019E+12,249,019283360X
9.78019E+12,1167,192833766
9.78019E+12,201919,192833987
9.78019E+12,15390,192834401
9.78019E+12,84,192834428
9.78019E+12,173,192835025
9.78019E+12,17,192835076
9.78019E+12,232,192835092
9.78019E+12,537,192835432
9.78019E+12,234,192835858
9.78019E+12,5279,192836021
9.78019E+12,104,192836226
9.78019E+12,3394,192836366
9.78019E+12,14702,192836382
9.78019E+12,1113,192836897
9.78019E+12,1812,192837621
9.78019E+12,237,192837680
9.78019E+12,2276,019283780X
9.78019E+12,4708,192838741
9.78019E+12,67,192838970
9.78019E+12,39511,192838997
9.78019E+12,332,192839195
9.78019E+12,51,192839578
9.78019E+12,304,192839705
9.78019E+12,85800,192839993
9.78019E+12,11701,192840312
9.78019E+12,95008,192840509
9.78019E+12,880,192840746
9.78019E+12,181,192840940
9.78019E+12,219,192854526
9.78019E+12,41,019286209X
9.78019E+12,12,192875345
9.78019E+12,131,019423035X
9.7802E+12,15,195023668
9.7802E+12,1824,195061667
9.7802E+12,2163,195069056
9.7802E+12,449,195087445
9.7802E+12,3651,195098315
9.7802E+12,17,195101286
9.7802E+12,17,195108965
9.7802E+12,96,195117956
9.7802E+12,12,195119207
9.7802E+12,194,019512121X
9.7802E+12,146,195125983
9.7802E+12,103,195135792
9.7802E+12,76,019513592X
9.7802E+12,7,195144813
9.7802E+12,339,195145666
9.7802E+12,414,019514581X
9.7802E+12,1062,195153820
9.7802E+12,22318,019516895X
9.7802E+12,12,195169247
9.7802E+12,523,019517447X
9.7802E+12,450,195300920
9.7802E+12,99,195309685
9.7802E+12,19,195325923
9.7802E+12,243,198140819
9.7802E+12,76,198144962
9.7802E+12,14,198320213
9.7802E+12,133575,198320272
9.7802E+12,268,019832054X
9.7802E+12,150,198321465
9.7802E+12,37,198321473
9.7802E+12,37,198601735
9.7802E+12,83,198711557
9.7802E+12,128,019875275X
9.7802E+12,575,198782748
9.7802E+12,13,199120099
9.7802E+12,207,019920361X
9.7802E+12,2110,199205647
9.7802E+12,49,199264791
9.7802E+12,14,199265771
9.7802E+12,488,199267170
9.7802E+12,4,199280169
9.7802E+12,703,019929609X
9.7802E+12,38,020106894X
9.7802E+12,160,201408252
9.7802E+12,51,201748673
9.78021E+12,5,205479804
9.78022E+12,473,224060872
9.78022E+12,212,224063022
9.78022E+12,270,224064738
9.78022E+12,1396,022407265X
9.78023E+12,32,226014908
9.78023E+12,8401,226020452
9.78023E+12,89,226025977
9.78023E+12,501,226042758
9.78023E+12,428,226066665
9.78023E+12,88,226134342
9.78023E+12,568,226142698
9.78023E+12,163,226142817
9.78023E+12,406,226204057
9.78023E+12,245,226204197
9.78023E+12,299,226300684
9.78023E+12,120,226301192
9.78023E+12,33,226307654
9.78023E+12,46,226307662
9.78023E+12,315,226307751
9.78023E+12,688,226307786
9.78023E+12,4482,226307808
9.78023E+12,382,226307948
9.78023E+12,219,226321320
9.78023E+12,57,226323986
9.78023E+12,32,226329658
9.78023E+12,34,226348180
9.78023E+12,67,226424154
9.78023E+12,674,226443221
9.78023E+12,1215,226467716
9.78023E+12,5885,226500608
9.78023E+12,4148,226500624
9.78023E+12,33,226675769
9.78023E+12,3680,226677141
9.78023E+12,5,226735192
9.78023E+12,424,226777103
9.78023E+12,323,226817415
9.78023E+12,24,231054750
9.78023E+12,3577,231073372
9.78023E+12,76,231082819
9.78023E+12,15,231104472
9.78023E+12,66,231109253
9.78023E+12,406,231118953
9.78023E+12,110,231121008
9.78023E+12,66,231121253
9.78023E+12,4,023112189X
9.78023E+12,173,231121911
9.78023E+12,25,231124279
9.78023E+12,2,231124929
9.78023E+12,1238,231138709
9.78023E+12,48,231138768
9.78023E+12,9,233000119
9.78024E+12,92,237525372
9.78024E+12,543,237526883
9.78024E+12,5,240805410
9.78024E+12,173,240806085
9.78024E+12,340101,241003008
9.78024E+12,68,241142466
9.78024E+12,109,241912725
9.78025E+12,2,246136677
9.78025E+12,100,252008073
9.78025E+12,38,252019814
9.78025E+12,59,253201624
9.78025E+12,991,253202175
9.78025E+12,220,025320318X
9.78025E+12,437,025320478X
9.78025E+12,114,253209102
9.78025E+12,44,253209307
9.78025E+12,194,253214696
9.78026E+12,93,261102206
9.78026E+12,93,261102265
9.78026E+12,550,261102303
9.78026E+12,253,261102427
9.78026E+12,3375,026110263X
9.78026E+12,535,026110330X
9.78026E+12,237,261103660
9.78026E+12,984,262240513
9.78026E+12,3491,262510871
9.78026E+12,732,262532557
9.78026E+12,474,262540428
9.78026E+12,669,262570211
9.78026E+12,0,026257103X
9.78026E+12,307,262611333
9.78026E+12,74,026261135X
9.78026E+12,10,262632039
9.78026E+12,798,262632551
9.78026E+12,126,262680939
9.78026E+12,1276,026274015X
9.78026E+12,617,262740257
9.78027E+12,73,268018499
9.78027E+12,17,273661949
9.78027E+12,1398,273704745
9.78028E+12,97,275942694
9.78028E+12,6,275991164
9.78029E+12,23,285633147
9.78029E+12,116,285635948
9.78029E+12,517,285647474
9.78029E+12,672,285647873
9.78029E+12,1205,028564811X
9.78029E+12,321,292701322
9.78029E+12,12284,292760280
9.7803E+12,4,295976918
9.7803E+12,45,295979844
9.7803E+12,9,299125408
9.7803E+12,24,299178005
9.7803E+12,158,300000308
9.7803E+12,822,300000898
9.7803E+12,112,300044887
9.7803E+12,25,300062907
9.7803E+12,2316,300078153
9.7803E+12,115,300090951
9.7803E+12,105,300091699
9.7803E+12,947,300093047
9.7803E+12,31450,300093055
9.7803E+12,13,300094000
9.7803E+12,436,300095244
9.7803E+12,344,300098251
9.7803E+12,769,300101058
9.7803E+12,1801,300108486
9.7803E+12,275,300111142
9.7803E+12,52,300116187
9.7803E+12,218,300119941
9.78031E+12,128,306804980
9.78031E+12,497,306805626
9.78031E+12,51,030680882X
9.78031E+12,190,306808900
9.78031E+12,327,306808919
9.78031E+12,950,030680932X
9.78031E+12,190,306809575
9.78031E+12,277,306813688
9.78031E+12,354,306814552
9.78031E+12,1047,307001466
9.78031E+12,3924,307236013
9.78031E+12,8848,307237907
9.78031E+12,13866,030723827X
9.78031E+12,24,307264122
9.78031E+12,3405,307264653
9.78031E+12,617,307264882
9.78031E+12,1323,307264890
9.78031E+12,574745,307265439
9.78031E+12,400,307266613
9.78031E+12,6558,307274977
9.78031E+12,723487,307275558
9.78031E+12,8496,307275566
9.78031E+12,10330,307275736
9.78031E+12,14306,307275930
9.78031E+12,195863,307276902
9.78031E+12,1588890,307277674
9.78031E+12,6166,307278360
9.78031E+12,291489,307279464
9.78031E+12,3479,307335852
9.78031E+12,6878,307337332
9.78031E+12,20,307337936
9.78031E+12,1149,307345971
9.78031E+12,8719,307346587
9.78031E+12,1187,307383415
9.78031E+12,11328,310214696
9.78031E+12,3119,310217601
9.78031E+12,48,310243564
9.78031E+12,358,310243874
9.78031E+12,314,310243882
9.78031E+12,10520,031024756X
9.78031E+12,1,310249872
9.78031E+12,201,310252199
9.78031E+12,188,310254876
9.78031E+12,8,310257867
9.78031E+12,766,310259665
9.78031E+12,217,310262712
9.78031E+12,19646,031026345X
9.78031E+12,20,310264138
9.78031E+12,129,310272661
9.78031E+12,279,310330513
9.78031E+12,2093,312010443
9.78031E+12,230,312049994
9.78031E+12,70,312062354
9.78031E+12,9772,312085125
9.78031E+12,88,312088477
9.78031E+12,86,031211818X
9.78031E+12,355,031213214X
9.78031E+12,1015,312135254
9.78031E+12,48,312143400
9.78031E+12,325,312147678
9.78031E+12,23,312151225
9.78031E+12,36300,031215125X
9.78031E+12,57,312155328
9.78031E+12,11239,312155859
9.78031E+12,93,312157118
9.78031E+12,36,312172257
9.78031E+12,62290,312181108
9.78031E+12,112,312181337
9.78031E+12,1468,312183011
9.78031E+12,6602,312186886
9.78031E+12,23573,312194390
9.78031E+12,315,312194404
9.78031E+12,97955,312199430
9.78031E+12,51,312202059
9.78031E+12,660,312203039
9.78031E+12,929,312203853
9.78031E+12,11984,312241224
9.78031E+12,18518,312241356
9.78031E+12,23498,312243359
9.78031E+12,813,312252811
9.78031E+12,839,312263082
9.78031E+12,1435,312263104
9.78031E+12,198,312263236
9.78031E+12,9200,312263996
9.78031E+12,33,312264895
9.78031E+12,20541,312265050
9.78031E+12,97,312265816
9.78031E+12,25,312266057
9.78031E+12,4541,312267177
9.78031E+12,41709,312270828
9.78031E+12,88,312273223
9.78031E+12,14661,312274920
9.78031E+12,1312,312277105
9.78031E+12,24035,312278497
9.78031E+12,5066,031227999X
9.78031E+12,148,031228621X
9.78031E+12,173,312287445
9.78031E+12,202,312288018
9.78031E+12,1485,312288271
9.78031E+12,31800,312289510
9.78031E+12,4,031229543X
9.78031E+12,498,312300336
9.78031E+12,4119,312300530
9.78031E+12,305,312304463
9.78031E+12,1285,312306180
9.78031E+12,46237,312306342
9.78031E+12,8589,312311338
9.78031E+12,73,312311451
9.78031E+12,378,312312156
9.78031E+12,150,312313675
9.78031E+12,25811,312315732
9.78031E+12,94,312316135
9.78031E+12,1131,312319738
9.78031E+12,626,312320191
9.78031E+12,439930,031232118X
9.78031E+12,24424,312321198
9.78031E+12,1291,312321201
9.78031E+12,186552,312323867
9.78031E+12,60280,312330863
9.78031E+12,1066,312333757
9.78031E+12,447,031233379X
9.78031E+12,366,312339011
9.78031E+12,4365,312342519
9.78031E+12,136644,312348649
9.78031E+12,78572,312349491
9.78031E+12,10519,312352182
9.78031E+12,1860,312352352
9.78031E+12,33783,031235326X
9.78031E+12,453899,312353766
9.78031E+12,302,031235407X
9.78031E+12,115,312354371
9.78031E+12,1241,312354606
9.78031E+12,3790,312354959
9.78031E+12,8592,031235777X
9.78031E+12,2059,312360118
9.78031E+12,388266,312360266
9.78031E+12,8,031236086X
9.78031E+12,838,312361750
9.78031E+12,209,031236296X
9.78031E+12,5558,312364520
9.78031E+12,1270,312369344
9.78031E+12,3511,312420145
9.78031E+12,150,312420927
9.78031E+12,7716,312421680
9.78031E+12,2410,312421974
9.78031E+12,13150,312421990
9.78031E+12,526111,312422156
9.78031E+12,917,312422245
9.78031E+12,1552,312422326
9.78031E+12,447,312422733
9.78031E+12,2063,312423136
9.78031E+12,7756,312423209
9.78031E+12,1359,312423373
9.78031E+12,103,312423675
9.78031E+12,75017,312423799
9.78031E+12,14277,312424086
9.78031E+12,292,312424124
9.78031E+12,20508,312424442
9.78031E+12,20087,312424671
9.78031E+12,272,031242468X
9.78031E+12,2853,312424914
9.78031E+12,576,312425082
9.78031E+12,528,312425864
9.78031E+12,614,312426038
9.78031E+12,5754,312426119
9.78031E+12,17317,312426232
9.78031E+12,1681,312426453
9.78031E+12,396,312643063
9.78031E+12,880,312852533
9.78031E+12,1109,312853025
9.78031E+12,431,312861435
9.78031E+12,115661,312861877
9.78031E+12,1959,312862172
9.78031E+12,395,312864744
9.78031E+12,641,312865767
9.78031E+12,3648,312869592
9.78031E+12,268,312872798
9.78031E+12,4218,312873115
9.78031E+12,3919,312874561
9.78031E+12,774,312875576
9.78031E+12,6307,312876629
9.78031E+12,2115,031287751X
9.78031E+12,1752,312878265
9.78031E+12,3964,312878605
9.78031E+12,9103,312890184
9.78031E+12,220,312890214
9.78031E+12,1154,312890389
9.78031E+12,102,312925743
9.78031E+12,337,312929641
9.78031E+12,16443,312932782
9.78031E+12,28454,312932804
9.78031E+12,11877,312934300
9.78031E+12,11908,312934319
9.78031E+12,1975,312934432
9.78031E+12,998,312935757
9.78031E+12,8944,312937695
9.78031E+12,2705,312937725
9.78031E+12,2115,312940025
9.78031E+12,9802,312940661
9.78031E+12,4772,312940688
9.78031E+12,3219,031294098X
9.78031E+12,9068,312941463
9.78031E+12,2441,312948964
9.78031E+12,162,312953968
9.78031E+12,4787,312965680
9.78031E+12,65381,312965788
9.78031E+12,12547,312966202
9.78031E+12,114593,312966970
9.78031E+12,162,312968302
9.78031E+12,9592,312970072
9.78031E+12,22,312970749
9.78031E+12,3717,312971281
9.78031E+12,1400,312971397
9.78031E+12,288,312975732
9.78031E+12,687,312978332
9.78031E+12,101029,312980140
9.78031E+12,1067,312980167
9.78031E+12,10830,312980388
9.78031E+12,22176,031298166X
9.78031E+12,1410,312982011
9.78031E+12,9116,312982518
9.78031E+12,231,312982860
9.78031E+12,12104,312983301
9.78031E+12,99289,312983867
9.78031E+12,89961,312985347
9.78031E+12,5437,312987013
9.78031E+12,7098,312989385
9.78031E+12,5810,312990685
9.78031E+12,9104,312990693
9.78031E+12,6218,312990715
9.78031E+12,301,312994818
9.78031E+12,15772,312997116
9.78031E+12,30,312997833
9.78031E+12,0,313309337
9.78031E+12,62,313324522
9.78032E+12,850,316000612
9.78032E+12,23943,316000957
9.78032E+12,10211,316010766
9.78032E+12,2229,316013269
9.78032E+12,187,316013307
9.78032E+12,8735,316013315
9.78032E+12,4367341,316015849
9.78032E+12,18011,316016659
9.78032E+12,28640,316017442
9.78032E+12,2030,316066141
9.78032E+12,1966,316154970
9.78032E+12,30787,316156116
9.78032E+12,33499,316159417
9.78032E+12,365,316159727
9.78032E+12,5776,316168815
9.78032E+12,4089,316172324
9.78032E+12,9884,316182745
9.78032E+12,361,316281336
9.78032E+12,3031,316284955
9.78032E+12,268,316294527
9.78032E+12,36909,316296198
9.78032E+12,34223,316341517
9.78032E+12,328,316545031
9.78032E+12,1137,316563560
9.78032E+12,391,316578991
9.78032E+12,1952,316614564
9.78032E+12,3558,316693359
9.78032E+12,4482,316706000
9.78032E+12,17665,316735167
9.78032E+12,18849,316769487
9.78032E+12,3,316773786
9.78032E+12,851,316831301
9.78032E+12,489,316853690
9.78032E+12,25759,316905747
9.78032E+12,7695,316907928
9.78032E+12,53230,316910333
9.78032E+12,16202,316912123
9.78032E+12,702,316919896
9.78032E+12,76839,316926345
9.78032E+12,743,316926604
9.78032E+12,2580,316955124
9.78032E+12,1208,316955175
9.78032E+12,1,321209184
9.78032E+12,4,032127623X
9.78032E+12,205,321303377
9.78032E+12,7623,321344758
9.78032E+12,226,321399536
9.78032E+12,119,321427130
9.78032E+12,28,321432878
9.78033E+12,10,325001537
9.78033E+12,50,330239457
9.78033E+12,9,330250698
9.78033E+12,123,330281720
9.78033E+12,1856,330301748
9.78033E+12,3020,330301756
9.78033E+12,237,330303317
9.78033E+12,1636,330304216
9.78033E+12,5392,330314912
9.78033E+12,4765,330316257
9.78033E+12,147,330332651
9.78033E+12,319,330334611
9.78033E+12,694,330334689
9.78033E+12,412,330338811
9.78033E+12,21,330340190
9.78033E+12,26269,330340328
9.78033E+12,94,330345044
9.78033E+12,297,330346512
9.78033E+12,34,330347764
9.78033E+12,1268,330351699
9.78033E+12,3844,330351826
9.78033E+12,15260,330353829
9.78033E+12,67,330363689
9.78033E+12,957,033036734X
9.78033E+12,9,330367471
9.78033E+12,352,330371223
9.78033E+12,99172,330371231
9.78033E+12,300,033037124X
9.78033E+12,21,330373579
9.78033E+12,991,330375466
9.78033E+12,9190,330398040
9.78033E+12,204,033041173X
9.78033E+12,33,330412442
9.78033E+12,20562,330418882
9.78033E+12,126672,330419129
9.78033E+12,4102,330419153
9.78033E+12,869,330419587
9.78033E+12,79864,330419641
9.78033E+12,1065,033043313X
9.78033E+12,2486,330444573
9.78033E+12,552,330481916
9.78033E+12,835,033048477X
9.78033E+12,809,330487108
9.78033E+12,12714,330487140
9.78033E+12,994,330487159
9.78033E+12,14782,330487191
9.78033E+12,384,330488155
9.78033E+12,9121,330490265
9.78033E+12,2918,330491199
9.78033E+12,57,333187628
9.78033E+12,0,333666380
9.78033E+12,13,333904915
9.78033E+12,25,334028965
9.78034E+12,10,340425628
9.78034E+12,54,340425679
9.78034E+12,88,340637870
9.78034E+12,258,340654163
9.78034E+12,207,340689609
9.78034E+12,41,034069291X
9.78034E+12,4863,340766166
9.78034E+12,5444,340766182
9.78034E+12,378,340769203
9.78034E+12,0,340774770
9.78034E+12,18308,340796146
9.78034E+12,11757,340796154
9.78034E+12,11708,340796189
9.78034E+12,4706,340796316
9.78034E+12,5136,340796340
9.78034E+12,1072,340820462
9.78034E+12,526,340828064
9.78034E+12,1073,034082977X
9.78034E+12,1583,340831200
9.78034E+12,563,340837950
9.78034E+12,970,340838035
9.78034E+12,2067,340850620
9.78034E+12,40,340878754
9.78034E+12,6615,340917547
9.78035E+12,20,345246888
9.78035E+12,10,345251229
9.78035E+12,614,345253590
9.78035E+12,34,345296915
9.78035E+12,11942,345301110
9.78035E+12,24,345302354
9.78035E+12,152,345305183
9.78035E+12,15580,345316509
9.78035E+12,2233,345323904
9.78035E+12,2734,345331052
9.78035E+12,34,345333225
9.78035E+12,0,345339711
9.78035E+12,532629,345339738
9.78035E+12,13225,345340442
9.78035E+12,4092,345345061
9.78035E+12,14974,345346297
9.78035E+12,26613,345350804
9.78035E+12,4286,345352440
9.78035E+12,4717,345354648
9.78035E+12,864,345368436
9.78035E+12,67983,345373944
9.78035E+12,10413,345375211
9.78035E+12,15896,345376048
9.78035E+12,2898,345377966
9.78035E+12,9380,345384229
9.78035E+12,1298,345384563
9.78035E+12,5573,345391691
9.78035E+12,4305,345396359
9.78035E+12,841,345396537
9.78035E+12,15491,345396553
9.78035E+12,74,345396707
9.78035E+12,17761,345396936
9.78035E+12,4704,345397398
9.78035E+12,179,345397606
9.78035E+12,191,345397614
9.78035E+12,10834,345407865
9.78035E+12,47399,345409469
9.78035E+12,17,345409701
9.78035E+12,181,345412818
9.78035E+12,22702,345414004
9.78035E+12,11124,345417968
9.78035E+12,673146,345418263
9.78035E+12,1339,345418689
9.78035E+12,72235,345418778
9.78035E+12,158946,345418905
9.78035E+12,530,345419081
9.78035E+12,118857,345419626
9.78035E+12,71219,345419634
9.78035E+12,232,345420748
9.78035E+12,4154,034542204X
9.78035E+12,34824,345422406
9.78035E+12,581,345422910
9.78035E+12,5687,345423879
9.78035E+12,155,034542462X
9.78035E+12,196,345425928
9.78035E+12,587,345428307
9.78035E+12,257,345431103
9.78035E+12,4718,034543191X
9.78035E+12,11872,345432401
9.78035E+12,259,345433742
9.78035E+12,164,345434072
9.78035E+12,4178,345434900
9.78035E+12,546,345435257
9.78035E+12,13817,345435753
9.78035E+12,10507,034543577X
9.78035E+12,6574,345436911
9.78035E+12,10137,034543708X
9.78035E+12,1519,345437837
9.78035E+12,2186,345437977
9.78035E+12,58,034543871X
9.78035E+12,72319,345439104
9.78035E+12,73,034543949X
9.78035E+12,1437,345440145
9.78035E+12,104,345440838
9.78035E+12,368,345441036
9.78035E+12,1098,345441303
9.78035E+12,1515,345441699
9.78035E+12,15801,345441702
9.78035E+12,479,345442121
9.78035E+12,1290,345442636
9.78035E+12,2353,345442741
9.78035E+12,55166,345443284
9.78035E+12,28124,345443608
9.78035E+12,2229,345444884
9.78035E+12,207,345445783
9.78035E+12,6333,345446100
9.78035E+12,9511,345446666
9.78035E+12,45,345448146
9.78035E+12,182,345448197
9.78035E+12,355,345449002
9.78035E+12,203,345449029
9.78035E+12,1729,345450396
9.78035E+12,2588,345450698
9.78035E+12,3894,345452518
9.78035E+12,240189,345453743
9.78035E+12,10943,345453867
9.78035E+12,1933,345455827
9.78035E+12,11612,345455916
9.78035E+12,14129,345456327
9.78035E+12,481,345456343
9.78035E+12,105432,345457374
9.78035E+12,52810,345457692
9.78035E+12,5398,345457749
9.78035E+12,1119,345458567
9.78035E+12,34772,034545894X
9.78035E+12,702,345461274
9.78035E+12,445,345461304
9.78035E+12,4656,345461363
9.78035E+12,1149,345461584
9.78035E+12,1025,345461614
9.78035E+12,707,345461673
9.78035E+12,3756,345463056
9.78035E+12,3889,345463099
9.78035E+12,24758,345463153
9.78035E+12,0,345463293
9.78035E+12,26172,034546401X
9.78035E+12,3049,345464974
9.78035E+12,3548,345465547
9.78035E+12,16935,034546639X
9.78035E+12,3607,345467329
9.78035E+12,141,345468031
9.78035E+12,5339,345468368
9.78035E+12,1352,345468392
9.78035E+12,12584,345472454
9.78035E+12,5477,345475739
9.78035E+12,40624,345476093
9.78035E+12,2548,345476514
9.78035E+12,3074,345476727
9.78035E+12,152168,345476883
9.78035E+12,45210,345476980
9.78035E+12,15796,345477367
9.78035E+12,6637,345477383
9.78035E+12,5577,345477529
9.78035E+12,247,034547760X
9.78035E+12,3392,345477979
9.78035E+12,966,345478231
9.78035E+12,8322,034547824X
9.78035E+12,4599,345478258
9.78035E+12,3261,345478959
9.78035E+12,11727,345479173
9.78035E+12,376,345479394
9.78035E+12,324,345479459
9.78035E+12,22066,345479726
9.78035E+12,1704,345480058
9.78035E+12,27547,345481291
9.78035E+12,2681,034548133X
9.78035E+12,23134,345482409
9.78035E+12,6074,345483170
9.78035E+12,529,345483197
9.78035E+12,11867,345483898
9.78035E+12,608,034548410X
9.78035E+12,2591,345484401
9.78035E+12,7778,345485254
9.78035E+12,2674,345485289
9.78035E+12,2647,345485327
9.78035E+12,2527,345486471
9.78035E+12,7100,345486587
9.78035E+12,2383,345487036
9.78035E+12,474,345487427
9.78035E+12,933,345487621
9.78035E+12,4900,345490096
9.78035E+12,4757,345490649
9.78035E+12,3030,345492862
9.78035E+12,5655,345494024
9.78035E+12,1148,345494768
9.78035E+12,56,345495810
9.78035E+12,35,345495837
9.78035E+12,34,345495845
